customer_id,name,gender,age,city,state,signup_date
CUST_008716,Kathryn Torres,Female,39.0,Denver,CO,2022-11-08
CUST_008717,Christine Adams,Female,22.0,Austin,TX,2024-01-21
CUST_008718,Margaret Campbell,Female,55.0,Philadelphia,PA,2022-03-25
CUST_008719,Mark Thomas,Male,39.0,Chicago,IL,2022-11-09
CUST_008720,Margaret Thompson,Female,40.0,New York,NY,2023-04-13
CUST_008721,Jesse Martin,Male,49.0,Miami,FL,2023-02-01
CUST_008722,Jacqueline Young,Female,23.0,Atlanta,GA,2023-09-01
CUST_008723,Christian Wright,Male,31.0,Austin,TX,2023-07-04
CUST_008724,Noah Gutierrez,Male,41.0,Dallas,TX,2023-11-20
CUST_008725,Sarah Sanchez,Female,18.0,Los Angeles,CA,2023-12-19
CUST_008726,Douglas Ramirez,Male,18.0,Philadelphia,PA,2023-01-22
CUST_008727,Douglas Edwards,Male,28.0,San Antonio,TX,2024-01-03
CUST_008728,Michelle Mendoza,Female,24.0,Philadelphia,PA,2023-07-23
CUST_008729,Katherine Flores,Female,34.0,Chicago,IL,2023-12-30
CUST_008730,Victoria Wilson,Female,45.0,Los Angeles,CA,2023-03-16
CUST_008731,Janice Jones,Female,48.0,Portland,OR,2022-01-29
CUST_008732,Thomas Davis,,61.0,Dallas,TX,2023-08-11
CUST_008733,Kathryn Thomas,Female,38.0,Miami,FL,2024-03-09
CUST_008734,Abigail Ramos,Female,40.0,Seattle,WA,2024-02-15
CUST_008735,Arthur Kelly,Male,38.0,Atlanta,GA,2022-06-11
CUST_008736,Mary Adams,,43.0,Los Angeles,CA,2023-04-05
CUST_008737,Paul Hill,Male,43.0,New York,NY,2024-01-08
CUST_008738,Lauren Perez,Female,50.0,Austin,TX,2023-02-05
CUST_008739,Ronald Anderson,Male,50.0,San Diego,CA,2023-04-27
CUST_008740,William Wright,Male,45.0,New York,NY,2024-03-29
CUST_008741,Andrea Morris,Female,57.0,Austin,TX,2023-03-30
CUST_008742,Robert Roberts,Male,39.0,Los Angeles,CA,2022-07-18
CUST_008743,Emma Cooper,Female,31.0,New York,NY,2022-02-13
CUST_008744,Jesse White,Male,33.0,Charlotte,NC,2023-03-13
CUST_008745,Stephen Ramos,MALE,37.0,Dallas,TX,2023-04-24
CUST_008746,Jean Flores,Female,25.0,Houston,TX,2024-02-08
CUST_008747,Nicholas Taylor,Male,31.0,New York,NY,2023-11-14
CUST_008748,Jason Gomez,Male,24.0,Detroit,MI,2022-03-11
CUST_008749,Thomas Ramirez,Male,43.0,Portland,OR,2023-12-01
CUST_008750,Jeffrey White,Male,43.0,Chicago,IL,2022-03-18
CUST_008751,Edward Kelly,Male,18.0,Philadelphia,PA,2022-01-17
CUST_008752,Ann Anderson,Female,30.0,San Jose,CA,2023-05-20
CUST_008753,Arthur Walker,Male,61.0,New York,NY,2023-05-06
CUST_008754,John Martinez,Male,46.0,San Diego,CA,2022-11-11
CUST_008755,Sarah Brooks,Female,44.0,Los Angeles,CA,2023-03-13
CUST_008756,Joyce Smith,Female,30.0,Chicago,IL,2024-02-08
CUST_008757,Katherine Ramirez,Female,42.0,Austin,TX,2023-08-24
CUST_008758,Stephanie Scott,Female,38.0,Houston,TX,2022-12-04
CUST_008759,Dorothy Nelson,Female,29.0,San Diego,CA,2024-02-17
CUST_008760,Michelle Martin,Female,32.0,Chicago,IL,2022-06-22
CUST_008761,Gregory Hernandez,Male,33.0,San Antonio,TX,2022-07-04
CUST_008762,Patricia Carter,Female,20.0,Portland,OR,2022-08-28
CUST_008763,Judith Green,Female,22.0,San Antonio,TX,2022-08-28
CUST_008764,Timothy Smith,Male,36.0,San Antonio,TX,2022-03-20
CUST_008765,Pamela James,F,28.0,San Antonio,TX,2022-11-06
CUST_008766,Rachel Johnson,Female,35.0,Miami,FL,2023-05-21
CUST_008767,Steven Torres,Male,18.0,Seattle,WA,2022-08-19
CUST_008768,Terry Miller,Male,49.0,New York,NY,2022-04-27
CUST_008769,Nathan Bailey,Male,65.0,New York,NY,2023-08-05
CUST_008770,Madison Johnson,Female,51.0,Dallas,TX,2023-02-08
CUST_008771,Samantha Adams,Female,53.0,Boston,MA,2023-08-07
CUST_008772,Jonathan Cox,Male,46.0,New York,NY,2022-09-11
CUST_008773,Andrew Lee,Male,42.0,San Antonio,TX,2023-10-20
CUST_008774,Alexander Brooks,Male,40.0,San Jose,CA,2024-03-13
CUST_008775,Jack Gomez,Male,27.0,Phoenix,AZ,2022-09-23
CUST_008776,Brenda Martin,Female,47.0,Seattle,WA,2023-07-28
CUST_008777,Betty Wood,Female,46.0,Houston,TX,2023-10-26
CUST_008778,Kevin Wood,Male,33.0,Austin,TX,2023-05-17
CUST_008779,John Clark,Male,45.0,Boston,MA,2022-10-20
CUST_008780,Sharon Collins,Female,30.0,Portland,OR,2022-08-11
CUST_008781,Raymond Green,Male,31.0,San Jose,CA,2023-08-02
CUST_008782,Judy Parker,Female,48.0,Houston,TX,2023-03-28
CUST_008783,Mark Carter,M,44.0,Denver,CO,2023-12-15
CUST_008784,Elizabeth Morris,Female,36.0,Atlanta,GA,2022-04-08
CUST_008785,George Howard,Male,34.0,Phoenix,AZ,2022-02-06
CUST_008786,Margaret Murphy,Female,41.0,Houston,TX,2022-12-28
CUST_008787,Henry Scott,Male,18.0,Los Angeles,CA,2023-03-24
CUST_008788,James Diaz,Male,29.0,Seattle,WA,2023-07-28
CUST_008789,Grace Brown,female,23.0,Philadelphia,PA,2022-05-04
CUST_008790,Gerald Campbell,Male,39.0,Los Angeles,CA,2023-06-19
CUST_008791,Brandon Miller,Male,52.0,Dallas,TX,2023-11-28
CUST_008792,Arthur Gomez,Male,44.0,Charlotte,NC,2024-02-01
CUST_008793,Olivia Morales,Female,32.0,New York,NY,2024-01-25
CUST_008794,Jordan Sanchez,Male,30.0,San Diego,CA,2023-04-27
CUST_008795,Brian Lewis,Male,29.0,Portland,OR,2024-01-25
CUST_008796,Jordan Murphy,Male,63.0,Portland,OR,2023-05-12
CUST_008797,Ashley Ramos,Female,39.0,Houston,TX,2022-03-23
CUST_008798,Jeffrey Bailey,Male,41.0,Los Angeles,CA,2024-03-14
CUST_008799,Alice Martin,Female,18.0,Phoenix,AZ,2022-01-03
CUST_008800,Amy Wood,Female,24.0,Houston,TX,2022-10-15
CUST_008801,Emily Williams,F,38.0,San Antonio,TX,2022-02-21
CUST_008802,Barbara Mitchell,female,32.0,Austin,TX,2023-05-17
CUST_008803,Betty Martin,Female,40.0,Boston,MA,2023-06-04
CUST_008804,Kathleen Wood,Female,40.0,San Jose,CA,2023-07-27
CUST_008805,Eric King,Male,46.0,Minneapolis,MN,2022-05-31
CUST_008806,Alexander Johnson,MALE,18.0,Denver,CO,2022-01-20
CUST_008807,Gloria Watson,Female,25.0,San Diego,CA,2022-09-27
CUST_008808,John Thompson,Male,37.0,New York,NY,2022-02-27
CUST_008809,Noah Morgan,Male,30.0,Atlanta,GA,2022-02-09
CUST_008810,Raymond Brooks,Male,35.0,Denver,CO,2022-09-26
CUST_008811,Walter Adams,Male,40.0,Houston,TX,2024-03-30
CUST_008812,Walter Stewart,Male,29.0,Chicago,IL,2023-11-22
CUST_008813,Austin Sanchez,Male,41.0,San Jose,CA,2022-12-21
CUST_008814,Joseph Brown,Male,45.0,New York,NY,2023-01-02
CUST_008815,Frank Edwards,Male,39.0,Atlanta,GA,2024-02-14
CUST_008816,Jean Carter,Female,48.0,Chicago,IL,2023-08-14
CUST_008817,Zachary Kim,Male,18.0,Austin,TX,2023-12-14
CUST_008818,Joseph Anderson,Male,31.0,Chicago,IL,2024-01-02
CUST_008819,Jerry Gonzalez,Male,50.0,San Antonio,TX,2022-06-28
CUST_008820,Harold Morales,Male,28.0,Atlanta,GA,2022-01-19
CUST_008821,Melissa Martinez,Female,26.0,Chicago,IL,2022-09-29
CUST_008822,Olivia Robinson,Female,37.0,New York,NY,2023-06-25
CUST_008823,Noah Jones,Male,38.0,New York,NY,2024-01-31
CUST_008824,Samuel Davis,MALE,32.0,New York,NY,2022-11-05
CUST_008825,Donald Chavez,Male,62.0,Philadelphia,PA,2023-12-23
CUST_008826,Alexander Stewart,Male,42.0,New York,NY,2023-08-14
CUST_008827,Jack Reed,Male,27.0,Phoenix,AZ,2023-08-08
CUST_008828,Nicholas Howard,Male,21.0,Seattle,WA,2023-09-22
CUST_008829,Kelly Anderson,Female,44.0,Minneapolis,MN,2023-04-22
CUST_008830,Jonathan Bennett,Male,27.0,Los Angeles,CA,2023-08-22
CUST_008831,Frances Reed,Female,65.0,Minneapolis,MN,2023-11-15
CUST_008832,Harold Cruz,Male,44.0,Charlotte,NC,2023-06-21
CUST_008833,Martha Roberts,female,45.0,Austin,TX,2022-02-14
CUST_008834,Gregory Robinson,Male,42.0,Denver,CO,2023-04-21
CUST_008835,Kimberly Miller,female,53.0,San Antonio,TX,2023-06-27
CUST_008836,Evelyn Gomez,Female,18.0,New York,NY,2024-01-09
CUST_008837,David Williams,Male,23.0,Charlotte,NC,2022-01-06
CUST_008838,Samuel Smith,Male,51.0,Portland,OR,2022-02-24
CUST_008839,Elizabeth Robinson,Female,57.0,Houston,TX,2022-12-26
CUST_008840,Gregory Cooper,Male,23.0,Los Angeles,CA,2023-11-21
CUST_008841,Lauren Smith,Female,18.0,New York,NY,2023-04-01
CUST_008842,Brenda Watson,Female,41.0,San Antonio,TX,2022-11-02
CUST_008843,Brenda Wood,Female,45.0,Detroit,MI,2023-09-05
CUST_008844,Charles Miller,Male,40.0,New York,NY,2023-04-16
CUST_008845,Timothy Garcia,Male,38.0,Austin,TX,2023-06-09
CUST_008846,Stephen King,M,18.0,Miami,FL,2023-02-14
CUST_008847,Carl Nelson,Male,34.0,Phoenix,AZ,2023-09-28
CUST_008848,Sean Johnson,Male,36.0,Austin,TX,2022-01-18
CUST_008849,Dylan Perez,Male,32.0,Philadelphia,PA,2022-01-02
CUST_008850,Thomas Lopez,Male,18.0,New York,NY,2023-08-29
CUST_008851,Stephanie Hernandez,Female,46.0,San Antonio,TX,2022-01-31
CUST_008852,Helen Chavez,Female,49.0,New York,NY,2022-11-30
CUST_008853,Joyce Anderson,Female,29.0,Seattle,WA,2022-12-25
CUST_008854,Douglas Hall,Male,36.0,Houston,TX,2023-07-09
CUST_008855,Jeremy Rogers,Male,32.0,Atlanta,GA,2023-10-31
CUST_008856,Christine Wilson,Female,32.0,Dallas,TX,2023-12-04
CUST_008857,Patrick Parker,Male,45.0,Portland,OR,2022-10-10
CUST_008858,Dylan Bennett,Male,45.0,Denver,CO,2022-06-21
CUST_008859,Carol Bailey,Female,52.0,Denver,CO,2024-03-18
CUST_008860,Martha Campbell,Female,52.0,Chicago,IL,2022-02-19
CUST_008861,Joan White,Female,36.0,Philadelphia,PA,2023-11-29
CUST_008862,Nancy Perez,Female,74.0,Boston,MA,2022-01-23
CUST_008863,Lawrence Perez,Male,58.0,Denver,CO,2023-04-01
CUST_008864,Gerald Mendoza,Male,30.0,Seattle,WA,2023-07-30
CUST_008865,Hannah White,Female,40.0,New York,NY,2023-03-26
CUST_008866,Lisa Martin,Female,18.0,New York,NY,2023-06-02
CUST_008867,Nancy Thompson,Female,39.0,New York,NY,2022-01-29
CUST_008868,Lauren Cruz,Female,59.0,New York,NY,2022-06-13
CUST_008869,Karen Brown,Female,73.0,Boston,MA,2023-05-24
CUST_008870,Charles Nelson,Male,37.0,San Diego,CA,2023-12-08
CUST_008871,Nicholas Reed,Male,43.0,San Antonio,TX,2023-05-21
CUST_008872,James Torres,Male,46.0,New York,NY,2023-04-13
CUST_008873,Evelyn Morris,Female,63.0,Boston,MA,2024-03-23
CUST_008874,Alexander Gutierrez,Male,26.0,New York,NY,2023-01-13
CUST_008875,Susan White,Female,72.0,Los Angeles,CA,2023-01-10
CUST_008876,Janet Ramirez,Female,35.0,Atlanta,GA,2022-03-23
CUST_008877,William Hernandez,Male,24.0,Seattle,WA,2023-11-08
CUST_008878,David Martin,Male,35.0,New York,NY,2022-03-17
CUST_008879,Katherine Johnson,Female,28.0,New York,NY,2022-05-26
CUST_008880,Christine Rogers,Female,44.0,Phoenix,AZ,2022-03-05
CUST_008881,Jason Rodriguez,Male,18.0,Austin,TX,2022-07-21
CUST_008882,Jerry Brown,Male,40.0,Chicago,IL,2023-02-23
CUST_008883,Jacob Lee,Male,47.0,Dallas,TX,2022-02-17
CUST_008884,Heather Richardson,Female,57.0,Houston,TX,2023-01-31
CUST_008885,Cynthia Ortiz,Female,47.0,Dallas,TX,2023-03-29
CUST_008886,Joan Brooks,Female,56.0,Denver,CO,2022-05-01
CUST_008887,Heather Rivera,Female,31.0,Miami,FL,2022-03-03
CUST_008888,Matthew Diaz,Male,43.0,Los Angeles,CA,2022-11-10
CUST_008889,Nathan Thompson,Male,18.0,New York,NY,2023-08-05
CUST_008890,Hannah Hill,FEMALE,37.0,New York,NY,2023-07-04
CUST_008891,David Campbell,Male,43.0,Los Angeles,CA,2022-05-17
CUST_008892,Dennis Collins,Male,44.0,Houston,TX,2022-04-11
CUST_008893,Harold Allen,Male,19.0,New York,NY,2022-07-15
CUST_008894,Karen Walker,Female,34.0,Miami,FL,2024-01-09
CUST_008895,Janice Hernandez,Female,35.0,Miami,FL,2024-02-15
CUST_008896,Brenda King,Female,33.0,Denver,CO,2023-04-30
CUST_008897,Judith Clark,Female,48.0,Houston,TX,2024-01-27
CUST_008898,Janice Turner,Female,36.0,Denver,CO,2022-05-22
CUST_008899,Denise Ward,Female,40.0,Dallas,TX,2023-08-10
CUST_008900,Heather Lewis,Female,32.0,San Jose,CA,2023-08-04
CUST_008901,Christina Walker,Female,52.0,New York,NY,2023-03-03
CUST_008902,Kenneth Rogers,Male,53.0,Minneapolis,MN,2023-10-07
CUST_008903,George Ramos,Male,35.0,Houston,TX,2023-03-24
CUST_008904,Sara Gray,Female,74.0,Chicago,IL,2023-12-28
CUST_008905,Gary Johnson,Male,29.0,Phoenix,AZ,2022-05-26
CUST_008906,Gloria Wright,Female,51.0,Chicago,IL,2022-01-20
CUST_008907,Elizabeth Murphy,Female,27.0,Charlotte,NC,2023-01-04
CUST_008908,Paul Kelly,Male,48.0,San Jose,CA,2022-05-19
CUST_008909,Sandra Allen,Female,47.0,Minneapolis,MN,2022-07-08
CUST_008910,Rachel Wilson,Female,26.0,Portland,OR,2022-02-23
CUST_008911,Susan Davis,Female,37.0,Dallas,TX,2023-02-16
CUST_008912,Cynthia Cooper,Female,62.0,Atlanta,GA,2023-10-07
CUST_008913,Joe Edwards,Male,28.0,Detroit,MI,2023-05-27
CUST_008914,Jacqueline Jones,Female,44.0,Los Angeles,CA,2022-12-16
CUST_008915,Andrea Martinez,Female,43.0,Chicago,IL,2022-01-14
CUST_008916,Nancy Clark,Female,38.0,Phoenix,AZ,2023-04-20
CUST_008917,Ryan Lee,Male,18.0,Austin,TX,2022-11-21
CUST_008918,Kelly Cook,Female,49.0,Boston,MA,2022-09-03
CUST_008919,John Cook,Male,39.0,Houston,TX,2023-03-05
CUST_008920,Jonathan Bennett,Male,52.0,Miami,FL,2022-06-29
CUST_008921,Abigail Martinez,Female,41.0,San Jose,CA,2022-11-16
CUST_008922,Richard Cooper,Male,39.0,Houston,TX,2024-02-12
CUST_008923,Jean Hill,Female,43.0,Seattle,WA,2023-07-07
CUST_008924,Kimberly Stewart,Female,26.0,Miami,FL,2024-03-24
CUST_008925,Kimberly Morris,Female,58.0,Houston,TX,2023-07-20
CUST_008926,Kimberly Walker,Female,34.0,Phoenix,AZ,2022-04-16
CUST_008927,Lawrence Morris,Male,34.0,Seattle,WA,2023-08-16
CUST_008928,Dennis Brown,M,55.0,Philadelphia,PA,2024-01-03
CUST_008929,Megan Perez,Female,42.0,Los Angeles,CA,2024-02-03
CUST_008930,Amy Gonzalez,Female,36.0,Miami,FL,2023-05-25
CUST_008931,Carl Jackson,Male,44.0,Los Angeles,CA,2022-05-10
CUST_008932,Heather Davis,,46.0,Chicago,IL,2023-07-31
CUST_008933,Diane Hernandez,Female,37.0,Minneapolis,MN,2022-06-02
CUST_008934,Walter Ortiz,Male,50.0,San Jose,CA,2022-03-04
CUST_008935,Ethan Williams,Male,23.0,Philadelphia,PA,2022-08-08
CUST_008936,Nathan Clark,Male,42.0,Phoenix,AZ,2022-04-16
CUST_008937,Lisa James,Female,49.0,Los Angeles,CA,2023-02-28
CUST_008938,Madison Young,Female,46.0,New York,NY,2024-02-23
CUST_008939,Dorothy Gonzalez,Female,18.0,Detroit,MI,2023-08-12
CUST_008940,Jordan Carter,Male,37.0,New York,NY,2023-09-06
CUST_008941,Angela Sanchez,Female,23.0,New York,NY,2023-11-22
CUST_008942,Lisa Peterson,Female,55.0,Boston,MA,2022-09-03
CUST_008943,Rebecca Lewis,Female,34.0,Minneapolis,MN,2023-06-08
CUST_008944,Frank Scott,Male,53.0,Denver,CO,2023-09-19
CUST_008945,Gary Martin,Male,23.0,Chicago,IL,2022-11-01
CUST_008946,Roger Watson,Male,43.0,Chicago,IL,2023-01-12
CUST_008947,Kelly James,Female,39.0,Charlotte,NC,2023-09-11
CUST_008948,Paul Phillips,Male,73.0,Seattle,WA,2023-11-25
CUST_008949,Carolyn Wilson,Female,53.0,Miami,FL,2022-12-21
CUST_008950,Hannah Scott,Female,52.0,Philadelphia,PA,2023-07-18
CUST_008951,Kathryn Smith,Female,64.0,Boston,MA,2023-08-15
CUST_008952,Shirley Thomas,Female,42.0,Charlotte,NC,2024-02-14
CUST_008953,Abigail Young,Female,37.0,Houston,TX,2023-11-11
CUST_008954,Robert Murphy,Male,36.0,Houston,TX,2022-07-23
CUST_008955,Kelly Ramos,Female,43.0,New York,NY,2023-07-18
CUST_008956,Hannah Garcia,Female,18.0,Denver,CO,2024-03-03
CUST_008957,Jonathan Williams,Male,39.0,Chicago,IL,2023-01-04
CUST_008958,James Anderson,Male,41.0,Chicago,IL,2023-10-26
CUST_008959,Lauren Roberts,Female,37.0,Austin,TX,2023-05-14
CUST_008960,Jason Nelson,Male,19.0,Denver,CO,2023-02-22
CUST_008961,Betty Rivera,Female,37.0,Phoenix,AZ,2023-06-06
CUST_008962,Margaret Jones,Female,19.0,Portland,OR,2023-02-12
CUST_008963,Ethan Jones,Male,61.0,Los Angeles,CA,2022-11-13
CUST_008964,Mark Turner,Male,35.0,San Diego,CA,2023-10-23
CUST_008965,Katherine Gomez,Female,18.0,Austin,TX,2023-05-09
CUST_008966,Sophia Martinez,Female,36.0,Austin,TX,2024-02-17
CUST_008967,Andrea Chavez,Female,50.0,San Jose,CA,2022-01-10
CUST_008968,Janet Bailey,Female,41.0,San Jose,CA,2023-10-29
CUST_008969,Gregory Peterson,Male,27.0,Atlanta,GA,2022-06-17
CUST_008970,Anthony Anderson,Male,30.0,Atlanta,GA,2023-10-23
CUST_008971,Stephen Ramos,Male,35.0,Charlotte,NC,2024-01-06
CUST_008972,Betty Cook,Female,33.0,Portland,OR,2023-11-08
CUST_008973,Richard Flores,Male,23.0,San Diego,CA,2023-06-24
CUST_008974,Karen Martin,Female,38.0,Denver,CO,2022-05-13
CUST_008975,Ruth Jackson,Female,22.0,Phoenix,AZ,2024-03-05
CUST_008976,Kimberly Smith,Female,50.0,San Jose,CA,2022-11-20
CUST_008977,Betty Stewart,Female,52.0,New York,NY,2022-02-01
CUST_008978,Carl Carter,Male,26.0,Houston,TX,2022-01-03
CUST_008979,Charles Morgan,Male,30.0,Detroit,MI,2023-10-08
CUST_008980,Douglas Gonzalez,Male,33.0,Seattle,WA,2023-12-12
CUST_008981,Eric Walker,Male,38.0,New York,NY,2023-11-21
CUST_008982,Raymond Adams,Male,42.0,San Diego,CA,2023-05-29
CUST_008983,John Flores,Male,44.0,Houston,TX,2023-07-23
CUST_008984,James Rodriguez,Male,44.0,Atlanta,GA,2024-01-30
CUST_008985,Christian White,Male,58.0,New York,NY,2023-08-15
CUST_008986,Scott Bennett,Male,39.0,Austin,TX,2022-12-12
CUST_008987,Susan Williams,Female,22.0,Denver,CO,2024-02-28
CUST_008988,Jason Bailey,Male,18.0,Austin,TX,2024-03-08
CUST_008989,Debra Cox,,59.0,Chicago,IL,2023-07-20
CUST_008990,Nancy Cox,Female,45.0,Atlanta,GA,2023-06-03
CUST_008991,Alexander Ramos,Male,41.0,Atlanta,GA,2024-02-19
CUST_008992,Rachel Hill,Female,44.0,Houston,TX,2023-11-04
CUST_008993,Ruth Lewis,Female,41.0,Chicago,IL,2022-05-09
CUST_008994,Martha Ortiz,Female,44.0,Seattle,WA,2024-03-04
CUST_008995,Brenda Gray,Female,34.0,Houston,TX,2023-09-27
CUST_008996,Sean Ortiz,Male,52.0,Houston,TX,2023-10-08
CUST_008997,Justin Johnson,Male,32.0,Philadelphia,PA,2023-01-23
CUST_008998,Nicole Morris,Female,27.0,Philadelphia,PA,2022-01-10
CUST_008999,Jose Rodriguez,Male,18.0,Miami,FL,2022-10-03
CUST_009000,Jerry Scott,Male,36.0,Portland,OR,2022-11-24
CUST_009001,James Smith,Male,54.0,Denver,CO,2023-03-09
CUST_009002,Grace Turner,Female,33.0,New York,NY,2023-09-11
CUST_009003,Julia Cruz,Female,21.0,Houston,TX,2023-03-05
CUST_009004,Melissa Howard,Female,42.0,Los Angeles,CA,2022-12-30
CUST_009005,Catherine Martinez,Female,30.0,San Jose,CA,2022-09-11
CUST_009006,Ethan Diaz,Male,58.0,Austin,TX,2023-10-28
CUST_009007,Abigail Rivera,Female,52.0,Charlotte,NC,2023-11-11
CUST_009008,Raymond Howard,Male,23.0,Philadelphia,PA,2022-12-22
CUST_009009,John Carter,Male,36.0,New York,NY,2022-08-14
CUST_009010,Kelly Morgan,Female,29.0,Austin,TX,2022-08-16
CUST_009011,Jessica Ward,Female,,Houston,TX,2023-08-14
CUST_009012,Adam Gonzalez,Male,38.0,Los Angeles,CA,2023-10-31
CUST_009013,Raymond Baker,Male,49.0,Houston,TX,2023-11-09
CUST_009014,Joyce Hill,Female,37.0,Chicago,IL,2024-01-06
CUST_009015,Donald Edwards,Male,32.0,Los Angeles,CA,2023-10-19
CUST_009016,Brandon Gutierrez,Male,18.0,San Antonio,TX,2023-04-02
CUST_009017,Jerry Gomez,Male,30.0,Atlanta,GA,2022-09-29
CUST_009018,Stephanie Rogers,Female,45.0,Minneapolis,MN,2022-12-31
CUST_009019,Mark Smith,Male,22.0,Chicago,IL,2022-10-13
CUST_009020,Paul James,Male,55.0,Philadelphia,PA,2022-04-19
CUST_009021,Sara Perez,Female,31.0,Miami,FL,2022-06-03
CUST_009022,Justin Lee,Male,41.0,Charlotte,NC,2022-01-15
CUST_009023,Jose Allen,Male,34.0,Miami,FL,2022-07-25
CUST_009024,Debra Evans,Female,24.0,San Antonio,TX,2023-12-13
CUST_009025,Roger Hall,Male,44.0,Minneapolis,MN,2023-05-12
CUST_009026,Benjamin Phillips,Male,31.0,Denver,CO,2023-01-13
CUST_009027,Joseph Ward,Male,28.0,New York,NY,2022-09-01
CUST_009028,Donald Kelly,Male,18.0,New York,NY,2023-06-21
CUST_009029,Patricia Robinson,Female,55.0,Portland,OR,2024-03-13
CUST_009030,Teresa Gomez,Female,39.0,Detroit,MI,2022-12-09
CUST_009031,Victoria King,Female,52.0,Philadelphia,PA,2023-12-22
CUST_009032,Walter Wright,Male,46.0,San Jose,CA,2024-02-20
CUST_009033,Joan Mendoza,Female,52.0,Chicago,IL,2023-11-10
CUST_009034,Christian Robinson,Male,31.0,Seattle,WA,2023-06-22
CUST_009035,Grace Brown,Female,21.0,Philadelphia,PA,2022-10-30
CUST_009036,Virginia Kelly,Female,48.0,Houston,TX,2022-02-07
CUST_009037,Kenneth Diaz,Male,40.0,Philadelphia,PA,2023-10-06
CUST_009038,Thomas Nguyen,Male,33.0,Philadelphia,PA,2024-03-02
CUST_009039,Diane Robinson,Female,48.0,Portland,OR,2023-09-02
CUST_009040,Cheryl Young,Female,,Minneapolis,MN,2022-02-10
CUST_009041,Catherine Ramos,Female,46.0,Los Angeles,CA,2022-05-30
CUST_009042,Stephanie Robinson,Female,26.0,Chicago,IL,2023-01-16
CUST_009043,Evelyn Carter,Female,51.0,Chicago,IL,2024-03-24
CUST_009044,Stephen Lopez,Male,38.0,New York,NY,2022-04-04
CUST_009045,Deborah Hill,Female,52.0,San Diego,CA,2022-11-13
CUST_009046,Ann Lee,Female,51.0,San Antonio,TX,2023-05-23
CUST_009047,Heather Hill,Female,47.0,Los Angeles,CA,2022-05-02
CUST_009048,Deborah Brown,Female,37.0,Charlotte,NC,2022-05-08
CUST_009049,Edward Martin,Male,47.0,Boston,MA,2022-03-18
CUST_009050,Maria Howard,,52.0,Los Angeles,CA,2023-04-15
CUST_009051,Brenda Richardson,Female,46.0,Denver,CO,2022-10-16
CUST_009052,Matthew Ortiz,Male,41.0,Houston,TX,2022-02-14
CUST_009053,Dennis Bailey,Male,47.0,San Jose,CA,2023-04-14
CUST_009054,Henry Brown,Male,32.0,San Antonio,TX,2023-10-02
CUST_009055,James Nelson,Male,57.0,Los Angeles,CA,2023-08-19
CUST_009056,Gregory Howard,Male,18.0,Philadelphia,PA,2023-08-30
CUST_009057,Raymond Turner,Male,39.0,Charlotte,NC,2023-05-22
CUST_009058,Edward Davis,Male,33.0,Boston,MA,2023-11-06
CUST_009059,Laura Morris,Female,30.0,Austin,TX,2022-03-11
CUST_009060,Ronald Ward,Male,42.0,Miami,FL,2022-07-19
CUST_009061,Stephen Green,Male,24.0,Miami,FL,2023-09-12
CUST_009062,Keith Johnson,Male,65.0,Minneapolis,MN,2022-11-28
CUST_009063,Helen Lopez,,22.0,New York,NY,2022-09-02
CUST_009064,Jordan Richardson,Male,27.0,Los Angeles,CA,2022-01-31
CUST_009065,Amy Lee,Female,25.0,Atlanta,GA,2024-01-05
CUST_009066,Henry Roberts,Male,41.0,Charlotte,NC,2023-12-15
CUST_009067,Janet Thompson,Female,51.0,Dallas,TX,2022-03-09
CUST_009068,Walter Kelly,Male,45.0,Charlotte,NC,2022-11-01
CUST_009069,Sean Reed,Male,,San Jose,CA,2022-08-11
CUST_009070,Debra Ramos,Female,28.0,New York,NY,2022-08-03
CUST_009071,Christine Bennett,Female,47.0,Detroit,MI,2022-09-20
CUST_009072,Julia Morales,Female,35.0,Miami,FL,2022-10-25
CUST_009073,Lawrence Brown,Male,41.0,San Diego,CA,2023-09-15
CUST_009074,Jordan Reed,Male,52.0,Denver,CO,2024-03-11
CUST_009075,Matthew Morgan,Male,18.0,Houston,TX,2022-02-20
CUST_009076,Mary Clark,Female,63.0,Austin,TX,2022-11-17
CUST_009077,Jonathan Turner,Male,37.0,Phoenix,AZ,2023-08-18
CUST_009078,Peter Adams,Male,18.0,San Diego,CA,2022-11-02
CUST_009079,Susan Reed,Female,30.0,San Jose,CA,2022-07-19
CUST_009080,Amy Watson,Female,40.0,New York,NY,2022-06-27
CUST_009081,Heather Gutierrez,Female,30.0,New York,NY,2023-06-27
CUST_009082,Donna Flores,Female,18.0,New York,NY,2022-06-10
CUST_009083,Judith Taylor,female,40.0,Austin,TX,2022-04-16
CUST_009084,Michelle Lewis,Female,29.0,Phoenix,AZ,2023-10-15
CUST_009085,Ann Smith,Female,47.0,San Antonio,TX,2022-12-05
CUST_009086,Cynthia Wright,Female,25.0,San Antonio,TX,2024-01-22
CUST_009087,Diane Allen,Female,67.0,New York,NY,2023-04-10
CUST_009088,Alexander Nelson,Male,45.0,Atlanta,GA,2022-05-22
CUST_009089,George Harris,Male,41.0,Seattle,WA,2022-07-21
CUST_009090,Emma Ramos,Female,46.0,Seattle,WA,2024-01-13
CUST_009091,Noah Bennett,Male,18.0,New York,NY,2022-05-16
CUST_009092,Alexander Morales,Male,32.0,San Jose,CA,2022-11-11
CUST_009093,Elizabeth Kelly,Female,61.0,San Antonio,TX,2022-10-31
